0.72565 0.275055
3.46308 1.81821
0.353608 0.0720946
0.343063 0.20257
1.08385 0.296608
3.46308 1.81821
-0.90091 0.267475
0.343063 0.20257
0.785641 0.265223
3.46308 1.81821
0.0369227 0.0871655
0.343063 0.20257
0.785641 0.265223
3.46308 1.81821
-0.39722 0.175011
0.343063 0.20257
0.785641 0.265223
3.46308 1.81821
-0.239804 0.226085
0.343063 0.20257
0.785641 0.265223
3.46308 1.81821
1 3.40757e-05
0.343063 0.20257
